Bus Stop Name,Bus Stop ID,Service Provider ID,Service Provider Name,Latitude,Longitude,Route ID,Route Name,Updated Date
PANGSAPURI SERI TANJUNG (OPP),1006315,20,Rapid KL,2.968784,101.780438,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
PEARL AVENUE,1006234,20,Rapid KL,2.985275,101.779403,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
PEKAN KAJANG,1002374,20,Rapid KL,2.992446462,101.7878647,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
PINTU 3 SK SEK 7,1006312,20,Rapid KL,2.970502,101.774785,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
PINTU 3 SK SEK 7 (OPP),1006323,20,Rapid KL,2.970483,101.774694,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
PLAZA PERABOT,1002571,20,Rapid KL,2.961152,101.792062,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
PLAZA PERABOT (OPP),1002572,20,Rapid KL,2.960931559,101.7923521,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
RUMAH NO 17,1006314,20,Rapid KL,2.96817,101.777421,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
RUMAH NO 24,1006321,20,Rapid KL,2.968032,101.777446,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
SEK 4 TAMBAHAN,1006248,20,Rapid KL,2.965731,101.781044,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
SENG HENG,1006249,20,Rapid KL,2.965467,101.780922,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
SHELL,1003224,20,Rapid KL,2.964600464,101.7909644,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
SHELL (OPP),1003225,20,Rapid KL,2.964632184,101.7911835,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
SJK (T) WEST COUNTRY,1006251,20,Rapid KL,2.965494,101.788894,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
SMJKC YU HUA (OPP),1008068,20,Rapid KL,2.996792,101.790922,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
SURAU AL ISLAH,1006241,20,Rapid KL,2.972848,101.779703,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
SURAU AL ISLAH (OPP),1006240,20,Rapid KL,2.972804,101.779891,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
SYABAS,1004267,20,Rapid KL,2.992398091,101.7930062,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
TASKA BESTARI SEK 8,1006247,20,Rapid KL,2.968784,101.772868,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
TMN KAJANG INDAH,1006235,20,Rapid KL,2.985456,101.779206,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
TMN KOPERASI LLN,1006236,20,Rapid KL,2.979613,101.78079,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
TMN KOPERASI LLN (OPP),1006237,20,Rapid KL,2.979689,101.780663,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
TMN SRI KEJORA,1006238,20,Rapid KL,2.977745,101.780896,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
WINNIE PLAZA,1006064,20,Rapid KL,2.9907199,101.780375,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
WINNIE PLAZA (OPP),1006079,20,Rapid KL,2.990825,101.78033,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
WISMA CK RAHIM,1006246,20,Rapid KL,2.970108,101.772791,S0030,Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi,2/2/2021
AJ294 TAMAN LEMBAH KERAMAT,1006110,20,Rapid KL,3.201588,101.752967,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ345 SMK LEMBAH KERAMAT (OPP),1000042,20,Rapid KL,3.198614,101.759309,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ347 TAMAN LEMBAH KERAMAT,1002870,20,Rapid KL,3.201432,101.752878,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ348 TASKA PASTI ILMI (OPP),1000181,20,Rapid KL,3.204078562,101.7518393,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ349 GIANT ULU KELANG,1000865,20,Rapid KL,3.20687308,101.7522508,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ351 SMK TAMAN MELAWATI,1003410,20,Rapid KL,3.214854614,101.7503968,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ352 TAMAN MELAWATI A (UTARA),1002231,20,Rapid KL,3.217931434,101.748631,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ353 TAMAN MELAWATI A (UTARA),1000663,20,Rapid KL,3.221620334,101.7481373,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ356 SK TAMAN MELAWATI,1003663,20,Rapid KL,3.224281915,101.7473516,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ374 TAMAN MELAWATI A (UTARA),1000664,20,Rapid KL,3.218451,101.748741,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ378 TELEKOM MELAWATI,1003885,20,Rapid KL,3.210046,101.753108,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ379 GIANT ULU KELANG (OPP),1000866,20,Rapid KL,3.206677847,101.7524498,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ380 TASKA PASTI ILMI,1000182,20,Rapid KL,3.203687,101.751966,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ383 MEDAN SELERA AU5 (OPP),1001989,20,Rapid KL,3.201217,101.756264,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ384 SMK LEMBAH KERAMAT,1003383,20,Rapid KL,3.198637249,101.7595106,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ385 SMK SERI KERAMAT,1003396,20,Rapid KL,3.197506,101.759586,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ386 FLAT AL-RIDHUAN,1000678,20,Rapid KL,3.19552569,101.7647788,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ387 UKAY SERING,1004168,20,Rapid KL,3.19846305,101.7720777,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ388 APARTMENT SRI MELOR,1000145,20,Rapid KL,3.203765,101.775552,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ389 UKAY PERDANA 4 RESIDENCE,1001988,20,Rapid KL,3.206473,101.773497,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ390 SRI BAIDURI APARTMENT (UTARA),1001987,20,Rapid KL,3.206235,101.772694,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ391 SRI BAIDURI APARTMENT (SELATAN),1002172,20,Rapid KL,3.20526111,101.7720969,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ392 APARTMENT SRI MELOR (OPP),1000144,20,Rapid KL,3.2038106,101.7756699,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ395 PANGSAPURI KAYANGAN (OPP),1000803,20,Rapid KL,3.210224591,101.7792223,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ397 PANGSAPURI SRI IMPIAN,1002723,20,Rapid KL,3.208118626,101.7813392,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ398 PUSAT KOMERSIAL UP (OPP),1000029,20,Rapid KL,3.204040093,101.7791682,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ400 FLAT AL-RIDHUAN (OPP),1000677,20,Rapid KL,3.195272431,101.7645426,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ436 DEWAN SERBAGUNA AU5,1000575,20,Rapid KL,3.201105949,101.7568918,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ457 BUKIT MELAWATI (TIMUR),1007533,20,Rapid KL,3.221104,101.748335,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ458 SMK TAMAN MELAWATI,1003472,20,Rapid KL,3.214588,101.75088,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ473 TAMAN MELAWATI B,1000430,20,Rapid KL,3.210784317,101.7526521,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
AJ478 UKAY BISTARI,1004167,20,Rapid KL,3.197131478,101.7677102,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
BENGKEL GOODYEAR,1006109,20,Rapid KL,3.195642,101.762172,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
BENGKEL GOODYEAR (OPP),1006112,20,Rapid KL,3.19573,101.76217,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
CONDO SPRING VILLE,1008204,20,Rapid KL,3.206662,101.779893,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
HAB UKAY PERDANA,1006231,20,Rapid KL,3.212225,101.778038,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
KL1620 SK WANGSA JAYA (OPP),1000679,20,Rapid KL,3.205318,101.739684,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
MEDAN SELERA AU 5,1006111,20,Rapid KL,3.197066,101.759576,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
PANGSAPURI INDAH,1006228,20,Rapid KL,3.19684,101.77995,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
PUSAT KOMERSIAL SELATAN,1008203,20,Rapid KL,3.204523,101.778753,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
PUSAT KOMERSIAL TIMUR,1008202,20,Rapid KL,3.203264,101.777698,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
SK TMN MELAWATI 2,1006103,20,Rapid KL,3.212645,101.751889,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
SPG TMN MULIA 1/1 (OPP),1006113,20,Rapid KL,3.197649,101.77415,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
TMN RIANA,1006229,20,Rapid KL,3.19917,101.77842,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
TNB,1004101,20,Rapid KL,3.202273141,101.778663,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
WARUNG TMN RIANA (OPP),1006230,20,Rapid KL,3.19789,101.77715,S0040,Ukay Perdana ~ Taman Melawati via Sg. Sering,2/2/2021
BALAI POLIS TG SEPAT,1006417,20,Rapid KL,2.663728,101.556789,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
BALAI POLIS TG SEPAT (OPP),1006416,20,Rapid KL,2.663891,101.55682,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
DOWNTOWN KLIA,1006704,20,Rapid KL,2.767454,101.696247,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
KEM BINA NEGARA TG RHU,1006426,20,Rapid KL,2.637609,101.623927,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
KG BARU SEPANG JAYA,1006453,20,Rapid KL,2.684788,101.748617,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
KG CHINCANG,1006459,20,Rapid KL,2.754486,101.751697,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
KG CHINCANG (OPP),1006460,20,Rapid KL,2.756126,101.752225,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
KG KUNDANG,1006424,20,Rapid KL,2.648839,101.595021,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
KG SEPANG JAYA,1006455,20,Rapid KL,2.68682,101.750225,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
KG SG KEROH,1006452,20,Rapid KL,2.6827162,101.746514,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
KG TG MAS,1006447,20,Rapid KL,2.661924,101.729066,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
KG TG RHU,1006425,20,Rapid KL,2.637915,101.624378,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
KLIA,1006484,20,Rapid KL,2.75574,101.704673,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
KLIA 2,1006409,20,Rapid KL,2.745307,101.684533,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
KLINIK KESIHATAN SG PELEK,1006442,20,Rapid KL,2.644762,101.719033,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
KLINIK KESIHATAN SG PELEK (OPP),1006443,20,Rapid KL,2.644562,101.719177,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
KLINIK KESIHATAN TG SEPAT,1006415,20,Rapid KL,2.6655,101.551681,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
KOMERSIAL PANTAI SEPANG PUTA,1008302,20,Rapid KL,2.624705,101.707925,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
LADANG BUAH NAGA,1006451,20,Rapid KL,2.681731,101.743716,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
LADANG SEPANG,1006450,20,Rapid KL,2.665608,101.732064,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
LADANG TELUK MERBAU,1006432,20,Rapid KL,2.634617,101.678589,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
LTCP,1008292,20,Rapid KL,2.761049,101.699446,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
MEDAN SELERA SEPANG,1006456,20,Rapid KL,2.692662,101.752252,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
MEDAN SELERA TG SEPAT,1006419,20,Rapid KL,2.661975,101.560824,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
PANTAI BAGAN LALANG,1006435,20,Rapid KL,2.629451,101.709655,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
PEJABAT POS SEPANG (OPP),1006470,20,Rapid KL,2.689227,101.750968,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
PEKAN SG PELEK,1006441,20,Rapid KL,2.641934,101.71574,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
PERUMAHAN PANTAI SEPANG PUTRA,1008303,20,Rapid KL,2.624498,101.708156,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
PERUMAHAN TASIK ARA,1008300,20,Rapid KL,2.620202,101.695725,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
PERUMAHAN TASIK JEJAWI,1008301,20,Rapid KL,2.620175,101.695588,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
POLIKLINIK SG PELEK,1006440,20,Rapid KL,2.639096,101.713553,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
SEPANG GOLDCOAST,1006434,20,Rapid KL,2.628089,101.696211,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
SEPANG GOLDCOAST (OPP),1006433,20,Rapid KL,2.62836,101.696022,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
SG LINAU,1006449,20,Rapid KL,2.665958,101.732042,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
SJKT LADANG TUMBUK,1006422,20,Rapid KL,2.651438,101.581604,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
SJKT LADANG TUMBUK (OPP),1006423,20,Rapid KL,2.651275,101.581539,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
SJKT TELUK MERBAU,1006428,20,Rapid KL,2.644094,101.660708,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
SJKT TELUK MERBAU (OPP),1006427,20,Rapid KL,2.644329,101.660655,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
SK SG PELEK,1006445,20,Rapid KL,2.646414,101.721243,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
SK SG PELEK (OPP),1006444,20,Rapid KL,2.646588,101.721101,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
SMK TG SEPAT,1006421,20,Rapid KL,2.657784,101.567732,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
SMK TG SEPAT (OPP),1006420,20,Rapid KL,2.657915,101.567812,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
SPG BUKIT BANGKONG,1006431,20,Rapid KL,2.638305,101.674025,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
SPG KG TG MAS,1006448,20,Rapid KL,2.661688,101.729334,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
SURAU BAITUL RAHMAN,1006418,20,Rapid KL,2.662095,101.560881,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
SURAU JELUTONG INDAH,1006471,20,Rapid KL,2.648409,101.727006,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
TMN DESA INDAH,1006457,20,Rapid KL,2.699903,101.756494,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
TMN DESA INDAH,1006458,20,Rapid KL,2.699428,101.756248,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
TMN JELUTONG INDAH,1006446,20,Rapid KL,2.647756,101.72367,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
TMN KSM,1006438,20,Rapid KL,2.637039,101.712704,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
TMN MURNI SEPANG JAYA,1006454,20,Rapid KL,2.68468,101.748779,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
TMN PANTAI SEPANG UTARA,1006436,20,Rapid KL,2.629465,101.709887,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
TMN SRI MERBAU 1,1006437,20,Rapid KL,2.635925,101.712222,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
TMN SRI MERBAU 2,1006439,20,Rapid KL,2.63696,101.712875,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
TMN TELUK MERBAU,1006430,20,Rapid KL,2.644587,101.663153,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
TMN TELUK MERBAU (OPP),1006429,20,Rapid KL,2.644742,101.663028,S0050,Tg Sepat ~ Kota Warisan ~ KLIA2 ~ Mitsui (2way: 127km),2/2/2021
AIMPOINT PLAZA,1006376,20,Rapid KL,2.823848,101.533363,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
AIMPOINT PLAZA (OPP),1006375,20,Rapid KL,2.824071,101.53337,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
BANDAR MAHKOTA,1006380,20,Rapid KL,2.826644,101.541008,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
ERL SALAK TINGGI,1006412,20,Rapid KL,2.825513,101.712892,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
GENTING SANYEN,1006405,20,Rapid KL,2.802482,101.653154,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
GENTING SANYEN (OPP),1006404,20,Rapid KL,2.802827,101.653231,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
HENTIAN BANTING,1006414,20,Rapid KL,2.811984,101.503445,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
KAFA INTEGRASI,1006371,20,Rapid KL,2.820729,101.525416,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
KG OLAK LEMPIT,1006385,20,Rapid KL,2.83564,101.560406,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
KG OLAK LEMPIT,1006386,20,Rapid KL,2.835383,101.560224,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
KG OLAK LEMPIT,1006388,20,Rapid KL,2.837424,101.573779,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
KG OLAK LEMPIT,1006389,20,Rapid KL,2.83714,101.574169,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
KG OLAK LEMPIT,1006394,20,Rapid KL,2.835566,101.595052,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
KG OLAK LEMPIT,1006395,20,Rapid KL,2.835518,101.594453,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
KLIA 2,1006409,20,Rapid KL,2.745307,101.684533,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
KOLEJ MARA BANTING,1006402,20,Rapid KL,2.812737,101.624357,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
KOMPLEKS NIAGA,1006396,20,Rapid KL,2.835162,101.59798,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
KWSN PERINDUSTRIAN,1006399,20,Rapid KL,2.833583,101.605503,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
KWSN PERUSAHAAN,1006400,20,Rapid KL,2.826847,101.609873,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
KWSN PERUSAHAAN (OPP),1006401,20,Rapid KL,2.826759,101.609615,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
MAHKOTA INDUSTRIAL,1006381,20,Rapid KL,2.830432,101.549263,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
MAHKOTA INDUSTRIAL (OPP),1006382,20,Rapid KL,2.831652,101.551539,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
MITSUI,1006408,20,Rapid KL,2.778686,101.678057,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
PANGSAPURI LANGAT UTAMA,1006406,20,Rapid KL,2.796027,101.661219,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
PEJABAT PERTANIAN,1006367,20,Rapid KL,2.81776,101.518385,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
PEJABAT PERTANIAN (OPP),1006368,20,Rapid KL,2.817591,101.518678,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
SGL GROUP,1006383,20,Rapid KL,2.833871,101.554631,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
SGL GROUP (OPP),1006384,20,Rapid KL,2.83333,101.554162,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
SJKT MANGGIS,1006379,20,Rapid KL,2.826731,101.540579,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
SK KOTA WARISAN,1006410,20,Rapid KL,2.826141,101.70456,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
SK KOTA WARISAN (OPP),1006411,20,Rapid KL,2.825783,101.704361,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
SK SG MANGGIS,1006378,20,Rapid KL,2.825675,101.537751,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
SMK BANTING,1006374,20,Rapid KL,2.822176,101.529428,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
SMK SG MANGGIS,1006377,20,Rapid KL,2.825834,101.537319,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
SMK TELOK DATOK,1006372,20,Rapid KL,2.820098,101.524793,S0060,Banting ~ Kota Warisan ~KLIA2 ~ Mitsui (2way: 78.5km),2/2/2021
